timestamp,experimento,fold,layers,maxiter,batchsize,l2,train_loss_final,val_loss_final,melhor_epoca,total_epocas
2026-03-24 14:33:32,exp13,1,"[512, 512]",5000,500,0.0,13.427699,15.920848,4608,4808
2026-03-24 15:41:44,exp13,2,"[512, 512]",5000,500,0.0,12.753181,12.865294,4511,4711
2026-03-24 16:53:47,exp13,3,"[512, 512]",5000,500,0.0,14.125657,14.466869,4919,5000
2026-03-24 17:40:43,exp13,4,"[512, 512]",5000,500,0.0,13.824036,13.169263,3099,3299
2026-03-24 18:51:04,exp13,5,"[512, 512]",5000,500,0.0,13.228608,13.268507,4994,5000
2026-03-24 20:01:18,exp13,6,"[512, 512]",5000,500,0.0,15.338419,14.610311,4984,5000
2026-03-24 21:03:01,exp13,7,"[512, 512]",5000,500,0.0,15.213573,14.951722,4259,4459
2026-03-24 22:09:50,exp13,8,"[512, 512]",5000,500,0.0,15.186535,15.902392,4698,4898
2026-03-24 23:17:53,exp13,9,"[512, 512]",5000,500,0.0,13.43552,14.641151,4964,5000
2026-03-25 00:25:45,exp13,10,"[512, 512]",5000,500,0.0,15.073329,15.879739,4855,5000
2026-03-25 01:33:31,exp13,11,"[512, 512]",5000,500,0.0,13.751675,13.810048,4998,5000
2026-03-25 02:41:15,exp13,12,"[512, 512]",5000,500,0.0,16.439201,17.820585,4938,5000
2026-03-25 03:48:49,exp13,13,"[512, 512]",5000,500,0.0,13.873488,13.024155,4842,5000
2026-03-25 04:56:25,exp13,14,"[512, 512]",5000,500,0.0,13.187079,13.097199,4978,5000
2026-03-25 06:03:52,exp13,15,"[512, 512]",5000,500,0.0,15.606963,17.059467,4969,5000
2026-03-25 07:11:16,exp13,16,"[512, 512]",5000,500,0.0,14.726616,13.755927,4929,5000
2026-03-25 08:18:08,exp13,17,"[512, 512]",5000,500,0.0,14.109769,14.473804,4955,5000
2026-03-25 09:25:14,exp13,18,"[512, 512]",5000,500,0.0,14.360797,15.186418,4955,5000
2026-03-25 10:32:01,exp13,19,"[512, 512]",5000,500,0.0,13.514306,14.190069,4986,5000
2026-03-25 11:38:45,exp13,20,"[512, 512]",5000,500,0.0,14.689138,14.58339,4919,5000
2026-03-25 12:46:08,exp13,21,"[512, 512]",5000,500,0.0,12.866134,12.047398,4894,5000
2026-03-25 13:53:23,exp13,22,"[512, 512]",5000,500,0.0,12.703166,13.690391,4937,5000
2026-03-25 14:59:42,exp13,23,"[512, 512]",5000,500,0.0,13.005544,14.569996,4977,5000
2026-03-25 15:58:08,exp13,24,"[512, 512]",5000,500,0.0,14.700825,14.887552,4208,4408
2026-03-25 17:04:06,exp13,25,"[512, 512]",5000,500,0.0,14.886401,13.863976,4901,5000
2026-03-25 18:10:16,exp13,26,"[512, 512]",5000,500,0.0,14.376144,14.07477,4942,5000
2026-03-25 19:08:50,exp13,27,"[512, 512]",5000,500,0.0,14.28646,13.753757,4231,4431
2026-03-25 20:15:04,exp13,28,"[512, 512]",5000,500,0.0,15.197306,15.897774,4983,5000
2026-03-25 21:21:18,exp13,29,"[512, 512]",5000,500,0.0,16.26687,15.211151,4928,5000
2026-03-25 22:27:21,exp13,30,"[512, 512]",5000,500,0.0,15.903502,16.173449,4993,5000
