timestamp,experimento,fold,layers,maxiter,batchsize,l2,train_loss_final,val_loss_final,melhor_epoca,total_epocas
2026-03-27 14:38:06,exp14,1,"[512, 512, 512]",5000,500,0.0,0.301014,0.465675,4919,5000
2026-03-27 15:49:42,exp14,2,"[512, 512, 512]",5000,500,0.0,0.40134,0.597103,4885,5000
2026-03-27 17:01:08,exp14,3,"[512, 512, 512]",5000,500,0.0,0.421935,0.551892,4937,5000
2026-03-27 18:12:24,exp14,4,"[512, 512, 512]",5000,500,0.0,0.493661,0.636299,4971,5000
2026-03-27 19:23:33,exp14,5,"[512, 512, 512]",5000,500,0.0,0.463604,0.646708,5000,5000
2026-03-27 20:34:01,exp14,6,"[512, 512, 512]",5000,500,0.0,0.346546,0.548667,4952,5000
2026-03-27 21:44:09,exp14,7,"[512, 512, 512]",5000,500,0.0,0.357512,0.556115,4967,5000
2026-03-27 22:52:07,exp14,8,"[512, 512, 512]",5000,500,0.0,0.369789,0.604748,4685,4885
2026-03-28 00:01:43,exp14,9,"[512, 512, 512]",5000,500,0.0,0.467652,0.630525,4985,5000
2026-03-28 01:11:23,exp14,10,"[512, 512, 512]",5000,500,0.0,0.289789,0.467416,4980,5000
2026-03-28 02:20:51,exp14,11,"[512, 512, 512]",5000,500,0.0,0.330745,0.53368,4920,5000
2026-03-28 03:29:15,exp14,12,"[512, 512, 512]",5000,500,0.0,0.352136,0.536382,4863,5000
2026-03-28 04:37:42,exp14,13,"[512, 512, 512]",5000,500,0.0,0.349628,0.542152,4957,5000
2026-03-28 05:45:32,exp14,14,"[512, 512, 512]",5000,500,0.0,0.344192,0.462914,4967,5000
2026-03-28 06:53:22,exp14,15,"[512, 512, 512]",5000,500,0.0,0.287472,0.487837,4945,5000
2026-03-28 08:00:38,exp14,16,"[512, 512, 512]",5000,500,0.0,0.337298,0.479091,4914,5000
2026-03-28 09:07:57,exp14,17,"[512, 512, 512]",5000,500,0.0,0.532411,0.756022,4953,5000
2026-03-28 10:15:36,exp14,18,"[512, 512, 512]",5000,500,0.0,0.353913,0.539261,5000,5000
2026-03-28 11:22:48,exp14,19,"[512, 512, 512]",5000,500,0.0,0.283985,0.515234,4964,5000
2026-03-28 12:29:55,exp14,20,"[512, 512, 512]",5000,500,0.0,0.290215,0.523193,4991,5000
2026-03-28 13:36:48,exp14,21,"[512, 512, 512]",5000,500,0.0,0.321913,0.444856,4981,5000
2026-03-28 14:43:41,exp14,22,"[512, 512, 512]",5000,500,0.0,0.44601,0.825716,4975,5000
2026-03-28 15:48:29,exp14,23,"[512, 512, 512]",5000,500,0.0,0.535498,0.697094,4624,4824
2026-03-28 16:55:13,exp14,24,"[512, 512, 512]",5000,500,0.0,0.400762,0.5802,4982,5000
2026-03-28 18:02:08,exp14,25,"[512, 512, 512]",5000,500,0.0,0.269252,0.447227,4909,5000
2026-03-28 19:09:06,exp14,26,"[512, 512, 512]",5000,500,0.0,0.395341,0.603503,4871,5000
2026-03-28 20:15:55,exp14,27,"[512, 512, 512]",5000,500,0.0,0.500606,0.658851,4975,5000
2026-03-28 21:22:37,exp14,28,"[512, 512, 512]",5000,500,0.0,0.305138,0.49131,4920,5000
2026-03-28 22:29:17,exp14,29,"[512, 512, 512]",5000,500,0.0,0.352868,0.593888,4962,5000
2026-03-28 23:35:50,exp14,30,"[512, 512, 512]",5000,500,0.0,0.412865,0.598233,4933,5000
