timestamp,experimento,fold,layers,maxiter,batchsize,l2,train_loss_final,val_loss_final,melhor_epoca,total_epocas
2026-03-22 09:02:17,exp12,1,"[256, 256, 256, 256, 256]",5000,500,0.0,0.240301,0.45814,4996,5000
2026-03-22 10:27:38,exp12,2,"[256, 256, 256, 256, 256]",5000,500,0.0,0.277956,0.489616,4997,5000
2026-03-22 11:52:51,exp12,3,"[256, 256, 256, 256, 256]",5000,500,0.0,0.190167,0.372363,4970,5000
2026-03-22 13:15:34,exp12,4,"[256, 256, 256, 256, 256]",5000,500,0.0,0.208227,0.334923,4735,4935
2026-03-22 14:13:16,exp12,5,"[256, 256, 256, 256, 256]",5000,500,0.0,0.263802,0.437641,3237,3437
2026-03-22 15:19:15,exp12,6,"[256, 256, 256, 256, 256]",5000,500,0.0,0.28384,0.518235,3753,3953
2026-03-22 16:41:25,exp12,7,"[256, 256, 256, 256, 256]",5000,500,0.0,0.321937,0.537906,4997,5000
2026-03-22 17:39:00,exp12,8,"[256, 256, 256, 256, 256]",5000,500,0.0,0.274341,0.48586,3263,3463
2026-03-22 18:17:02,exp12,9,"[256, 256, 256, 256, 256]",5000,500,0.0,0.573066,0.692699,2029,2229
2026-03-22 19:33:18,exp12,10,"[256, 256, 256, 256, 256]",5000,500,0.0,0.289181,0.519636,4524,4724
2026-03-22 20:53:41,exp12,11,"[256, 256, 256, 256, 256]",5000,500,0.0,0.249581,0.412956,4981,5000
2026-03-22 22:12:35,exp12,12,"[256, 256, 256, 256, 256]",5000,500,0.0,0.310043,0.528826,4725,4925
2026-03-22 23:32:03,exp12,13,"[256, 256, 256, 256, 256]",5000,500,0.0,0.240531,0.47987,4908,5000
2026-03-23 00:50:37,exp12,14,"[256, 256, 256, 256, 256]",5000,500,0.0,0.281289,0.479268,4907,5000
2026-03-23 02:08:40,exp12,15,"[256, 256, 256, 256, 256]",5000,500,0.0,0.267216,0.460705,4987,5000
2026-03-23 02:52:50,exp12,16,"[256, 256, 256, 256, 256]",5000,500,0.0,0.371021,0.521722,2536,2736
2026-03-23 04:10:33,exp12,17,"[256, 256, 256, 256, 256]",5000,500,0.0,0.254485,0.472412,4934,5000
2026-03-23 05:28:03,exp12,18,"[256, 256, 256, 256, 256]",5000,500,0.0,0.285038,0.493402,4981,5000
2026-03-23 06:39:42,exp12,19,"[256, 256, 256, 256, 256]",5000,500,0.0,0.306923,0.536288,4405,4605
2026-03-23 07:33:39,exp12,20,"[256, 256, 256, 256, 256]",5000,500,0.0,0.260277,0.426372,3214,3414
2026-03-23 08:51:09,exp12,21,"[256, 256, 256, 256, 256]",5000,500,0.0,0.241104,0.36211,4965,5000
2026-03-23 10:04:29,exp12,22,"[256, 256, 256, 256, 256]",5000,500,0.0,0.266723,0.55302,4590,4790
2026-03-23 11:08:03,exp12,23,"[256, 256, 256, 256, 256]",5000,500,0.0,0.302561,0.481047,3915,4115
2026-03-23 12:24:44,exp12,24,"[256, 256, 256, 256, 256]",5000,500,0.0,0.317239,0.494632,4951,5000
2026-03-23 13:41:17,exp12,25,"[256, 256, 256, 256, 256]",5000,500,0.0,0.250441,0.41214,4986,5000
2026-03-23 14:49:38,exp12,26,"[256, 256, 256, 256, 256]",5000,500,0.0,0.273531,0.471332,4243,4443
2026-03-23 16:07:01,exp12,27,"[256, 256, 256, 256, 256]",5000,500,0.0,0.231959,0.376927,4885,5000
2026-03-23 17:21:29,exp12,28,"[256, 256, 256, 256, 256]",5000,500,0.0,0.293481,0.444809,4658,4858
2026-03-23 18:38:54,exp12,29,"[256, 256, 256, 256, 256]",5000,500,0.0,0.219785,0.381366,4919,5000
2026-03-23 19:49:22,exp12,30,"[256, 256, 256, 256, 256]",5000,500,0.0,0.232593,0.462689,4392,4592
