timestamp,experimento,fold,layers,maxiter,batchsize,l2,train_loss_final,val_loss_final,melhor_epoca,total_epocas
2026-04-13 03:09:34,exp15_L2_00001,1,"[512, 512, 512, 512]",5000,500,1e-05,0.378363,0.53141,4952,5000
2026-04-13 04:32:41,exp15_L2_00001,2,"[512, 512, 512, 512]",5000,500,1e-05,0.339903,0.504549,4931,5000
2026-04-13 05:54:05,exp15_L2_00001,3,"[512, 512, 512, 512]",5000,500,1e-05,0.420434,0.576055,4949,5000
2026-04-13 07:15:04,exp15_L2_00001,4,"[512, 512, 512, 512]",5000,500,1e-05,0.379423,0.451129,4921,5000
2026-04-13 08:35:02,exp15_L2_00001,5,"[512, 512, 512, 512]",5000,500,1e-05,0.451615,0.60349,4981,5000
2026-04-13 09:54:26,exp15_L2_00001,6,"[512, 512, 512, 512]",5000,500,1e-05,0.330097,0.478273,4981,5000
2026-04-13 10:53:00,exp15_L2_00001,7,"[512, 512, 512, 512]",5000,500,1e-05,0.46432,0.640168,3503,3703
2026-04-13 12:11:28,exp15_L2_00001,8,"[512, 512, 512, 512]",5000,500,1e-05,0.384296,0.538993,4997,5000
2026-04-13 13:28:13,exp15_L2_00001,9,"[512, 512, 512, 512]",5000,500,1e-05,0.396514,0.54398,4990,5000
2026-04-13 14:40:15,exp15_L2_00001,10,"[512, 512, 512, 512]",5000,500,1e-05,0.361638,0.8462,4869,5000
2026-04-13 15:55:14,exp15_L2_00001,11,"[512, 512, 512, 512]",5000,500,1e-05,0.41704,0.546057,4914,5000
2026-04-13 17:11:30,exp15_L2_00001,12,"[512, 512, 512, 512]",5000,500,1e-05,0.380711,0.541404,4898,5000
2026-04-13 18:27:59,exp15_L2_00001,13,"[512, 512, 512, 512]",5000,500,1e-05,0.423415,0.584416,4880,5000
2026-04-13 19:44:30,exp15_L2_00001,14,"[512, 512, 512, 512]",5000,500,1e-05,0.360084,0.464131,4978,5000
2026-04-13 20:51:43,exp15_L2_00001,15,"[512, 512, 512, 512]",5000,500,1e-05,0.382419,0.548519,4235,4435
2026-04-13 22:03:32,exp15_L2_00001,16,"[512, 512, 512, 512]",5000,500,1e-05,0.432546,0.632295,4578,4778
2026-04-13 23:18:30,exp15_L2_00001,17,"[512, 512, 512, 512]",5000,500,1e-05,0.387578,0.529644,4901,5000
2026-04-14 00:03:02,exp15_L2_00001,18,"[512, 512, 512, 512]",5000,500,1e-05,0.561094,0.70346,2716,2916
2026-04-14 01:19:02,exp15_L2_00001,19,"[512, 512, 512, 512]",5000,500,1e-05,0.467487,0.704395,4954,5000
2026-04-14 02:34:00,exp15_L2_00001,20,"[512, 512, 512, 512]",5000,500,1e-05,0.412883,0.588561,4977,5000
2026-04-14 03:49:31,exp15_L2_00001,21,"[512, 512, 512, 512]",5000,500,1e-05,0.313385,0.408707,4961,5000
2026-04-14 05:03:46,exp15_L2_00001,22,"[512, 512, 512, 512]",5000,500,1e-05,0.407345,0.64061,4967,5000
2026-04-14 06:18:05,exp15_L2_00001,23,"[512, 512, 512, 512]",5000,500,1e-05,0.380345,0.53728,4967,5000
2026-04-14 07:31:54,exp15_L2_00001,24,"[512, 512, 512, 512]",5000,500,1e-05,0.485432,0.624642,4993,5000
2026-04-14 08:42:58,exp15_L2_00001,25,"[512, 512, 512, 512]",5000,500,1e-05,0.448243,0.617747,4607,4807
2026-04-14 09:57:19,exp15_L2_00001,26,"[512, 512, 512, 512]",5000,500,1e-05,0.426004,0.597779,4996,5000
2026-04-14 11:08:32,exp15_L2_00001,27,"[512, 512, 512, 512]",5000,500,1e-05,0.371141,0.500849,4980,5000
2026-04-14 12:18:14,exp15_L2_00001,28,"[512, 512, 512, 512]",5000,500,1e-05,0.404842,0.552784,4983,5000
2026-04-14 13:24:44,exp15_L2_00001,29,"[512, 512, 512, 512]",5000,500,1e-05,0.421447,0.546746,4460,4660
2026-04-14 14:38:00,exp15_L2_00001,30,"[512, 512, 512, 512]",5000,500,1e-05,0.36993,0.515637,4916,5000
